From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,Xylene,AT,RF,TOT-RF,aqi
2022-03-30 13:45:00,2022-03-30 14:00:00,62.32,126.99,7.05,13.29,14.98,15.0,10.48,1.12,31.0,5.0,13.27,3.0,3.97,73.39,0.86,247.21,953.2,3.02,29.46,0.0,0.0,118.0
2022-03-30 14:00:00,2022-03-30 14:15:00,58.9,120.02,7.05,13.29,14.98,15.0,9.06,0.97,31.0,5.05,12.9,3.0,3.95,72.5,0.8,249.34,953.6,3.03,29.39,0.0,0.0,118.0
2022-03-30 14:15:00,2022-03-30 14:30:00,57.44,116.79,7.05,13.29,14.98,15.0,9.65,0.74,36.0,5.27,13.01,2.99,4.06,69.36,0.53,265.63,953.6,3.0,29.64,0.0,0.0,118.0
2022-03-30 14:30:00,2022-03-30 14:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-30 14:45:00,2022-03-30 15:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-30 15:00:00,2022-03-30 15:15:00,53.33,107.22,7.05,13.29,14.98,15.0,7.83,1.12,51.0,5.14,13.09,3.0,4.0,70.46,1.14,243.5,953.6,2.99,28.92,0.0,0.0,118.0
2022-03-30 15:15:00,2022-03-30 15:30:00,52.15,104.75,7.05,13.29,14.98,15.0,27.97,1.23,48.0,5.1,13.02,2.98,3.98,71.88,0.65,244.66,953.6,3.01,29.09,0.0,0.0,118.0
2022-03-30 15:30:00,2022-03-30 15:45:00,50.33,100.79,7.05,13.29,14.98,15.0,26.76,1.29,28.0,4.8,13.02,3.03,3.97,69.73,0.67,250.77,953.6,3.01,29.74,0.0,0.0,118.0
2022-03-30 15:45:00,2022-03-30 16:00:00,47.02,93.9,7.05,13.29,14.98,15.0,23.62,1.26,30.0,4.67,12.79,2.99,3.93,73.18,0.74,254.35,953.6,3.02,28.82,0.0,0.0,118.0
2022-03-30 16:00:00,2022-03-30 16:15:00,44.66,89.07,7.05,13.29,14.98,15.0,21.17,1.15,37.0,4.68,12.88,3.02,4.01,73.54,0.82,259.37,963.2,3.01,28.67,0.0,0.0,118.0
2022-03-30 16:15:00,2022-03-30 16:30:00,44.13,88.53,7.05,13.29,14.98,15.0,21.37,1.31,25.0,4.74,12.99,3.0,4.08,73.2,0.45,252.4,982.5,2.99,28.96,0.0,0.0,118.0
2022-03-30 16:30:00,2022-03-30 16:45:00,44.38,89.17,7.05,13.29,14.98,15.0,21.18,1.56,23.0,5.02,12.86,2.98,4.01,73.66,0.33,251.29,982.5,3.04,28.95,0.0,0.0,118.0
2022-03-30 16:45:00,2022-03-30 17:00:00,44.69,89.58,7.05,13.29,14.98,15.0,20.68,1.24,36.0,5.07,12.94,3.02,3.93,74.26,0.64,240.73,982.5,2.98,28.41,0.0,0.0,118.0
2022-03-30 17:00:00,2022-03-30 17:15:00,45.39,90.95,7.05,13.29,14.98,15.0,18.56,1.14,32.0,5.34,13.02,2.98,3.99,76.06,0.5,247.65,982.5,3.01,28.17,0.0,0.0,118.0
2022-03-30 17:15:00,2022-03-30 17:30:00,45.02,90.09,7.05,13.29,14.98,15.0,19.1,1.31,36.0,5.18,13.32,3.02,3.94,77.21,0.66,250.61,982.5,3.0,28.04,0.0,0.0,118.0
2022-03-30 17:30:00,2022-03-30 17:45:00,42.66,85.5,7.05,13.29,14.98,15.0,18.87,1.06,34.0,4.83,13.11,3.0,4.08,78.07,0.52,246.18,982.5,3.03,27.8,0.0,0.0,118.0
2022-03-30 17:45:00,2022-03-30 18:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-30 18:00:00,2022-03-30 18:15:00,38.93,78.92,7.05,13.29,14.98,15.0,3.64,1.18,32.0,5.05,13.14,3.0,4.14,80.14,0.47,245.65,982.5,3.04,27.33,0.0,0.0,118.0
2022-03-30 18:15:00,2022-03-30 18:30:00,38.9,78.88,7.05,13.29,14.98,15.0,5.88,1.28,23.0,5.07,13.22,3.01,3.98,80.25,0.32,246.38,982.4,3.0,27.24,0.0,0.0,118.0
2022-03-30 18:30:00,2022-03-30 18:45:00,40.29,81.55,7.05,13.29,14.98,15.0,5.88,1.77,19.0,5.11,12.95,3.01,3.98,81.02,0.24,236.26,982.4,2.99,27.12,0.0,0.0,118.0
2022-03-30 18:45:00,2022-03-30 19:00:00,42.04,84.39,7.05,13.29,14.98,15.0,5.78,1.88,36.0,5.24,13.16,2.99,3.97,84.27,0.26,249.56,982.4,2.98,26.83,0.0,0.0,118.0
2022-03-30 19:00:00,2022-03-30 19:15:00,43.27,86.62,7.05,13.29,14.98,15.0,4.94,1.64,35.0,5.04,12.98,3.03,3.99,88.17,0.4,245.89,982.4,3.01,26.42,0.0,0.0,118.0
2022-03-30 19:15:00,2022-03-30 19:30:00,43.77,87.97,7.05,13.29,14.98,15.0,3.53,1.68,29.0,4.89,13.17,3.0,3.95,90.42,0.41,247.61,982.4,3.0,26.22,0.0,0.0,118.0
2022-03-30 19:30:00,2022-03-30 19:45:00,43.27,87.11,7.05,13.29,14.98,15.0,4.23,1.78,36.0,4.84,13.06,3.0,3.99,91.26,0.43,240.67,982.4,3.01,26.1,0.0,0.0,118.0
2022-03-30 19:45:00,2022-03-30 20:00:00,43.9,87.96,7.05,13.29,14.98,15.0,2.51,2.06,32.0,5.14,13.16,3.01,4.04,91.31,0.34,240.1,982.4,3.01,26.16,0.0,0.0,118.0
2022-03-30 20:00:00,2022-03-30 20:15:00,44.97,90.35,7.05,13.29,14.98,15.0,3.66,2.17,33.0,4.85,13.1,3.0,4.06,91.41,0.33,244.22,982.4,3.01,26.26,0.0,0.0,118.0
2022-03-30 20:15:00,2022-03-30 20:30:00,45.65,90.84,7.05,13.29,14.98,15.0,2.01,1.8,21.0,5.3,13.01,3.03,3.91,91.96,0.34,256.82,982.4,3.0,26.09,0.0,0.0,118.0
2022-03-30 20:30:00,2022-03-30 20:45:00,45.7,90.29,7.05,13.29,14.98,15.0,3.46,1.69,24.0,5.17,12.93,2.98,3.99,93.28,0.35,246.39,982.4,2.97,25.97,0.0,0.0,118.0
2022-03-30 20:45:00,2022-03-30 21:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-30 21:00:00,2022-03-30 21:15:00,43.76,86.04,7.05,13.29,14.98,15.0,5.66,1.54,32.0,4.89,13.01,2.97,3.99,95.05,0.34,236.05,982.4,2.98,25.78,0.0,0.0,118.0
2022-03-30 21:15:00,2022-03-30 21:30:00,43.13,84.98,7.05,13.29,14.98,15.0,16.31,1.64,26.0,5.08,13.15,3.0,4.03,95.88,0.37,230.1,982.4,2.98,25.68,0.0,0.0,118.0
2022-03-30 21:30:00,2022-03-30 21:45:00,42.99,85.35,7.05,13.29,14.98,15.0,15.31,2.45,31.0,4.72,12.86,2.98,4.04,96.35,0.07,295.36,982.4,2.98,25.76,0.0,0.0,118.0
2022-03-30 21:45:00,2022-03-30 22:00:00,43.5,86.01,7.05,13.29,14.98,15.0,17.05,2.45,29.0,4.81,12.91,3.0,3.91,95.87,0.12,331.83,982.4,3.01,25.85,0.0,0.0,118.0
2022-03-30 22:00:00,2022-03-30 22:15:00,43.47,86.15,7.05,13.29,14.98,15.0,17.12,2.85,25.0,4.85,13.0,2.99,3.98,96.15,0.11,294.12,982.4,3.02,25.75,0.0,0.0,118.0
2022-03-30 22:15:00,2022-03-30 22:30:00,43.56,85.94,7.05,13.29,14.98,15.0,15.67,2.48,24.0,5.03,13.07,2.98,3.97,96.46,0.06,253.43,981.3,3.0,25.66,0.0,0.0,118.0
2022-03-30 22:30:00,2022-03-30 22:45:00,44.03,86.16,7.05,13.29,14.98,15.0,13.75,2.46,18.0,5.15,13.05,3.01,4.04,96.74,0.19,326.93,982.2,3.03,25.68,0.0,0.0,118.0
2022-03-30 22:45:00,2022-03-30 23:00:00,44.07,85.78,7.05,13.29,14.98,15.0,16.56,2.29,30.0,5.24,12.98,2.98,3.98,96.87,0.08,199.8,977.9,3.0,25.5,0.0,0.0,118.0
2022-03-30 23:00:00,2022-03-30 23:15:00,42.68,82.85,7.05,13.29,14.98,15.0,14.94,1.98,21.0,4.84,12.82,2.99,4.11,97.57,0.31,151.77,982.8,2.97,25.14,0.0,0.0,118.0
2022-03-30 23:15:00,2022-03-30 23:30:00,43.35,84.18,7.05,13.29,14.98,15.0,16.46,2.12,19.0,5.09,12.96,2.98,4.04,97.71,0.37,190.93,982.6,3.03,24.99,0.0,0.0,118.0
2022-03-30 23:30:00,2022-03-30 23:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-30 23:45:00,2022-03-31 00:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,118.0
2022-03-31 00:00:00,2022-03-31 00:15:00,48.61,96.26,7.05,13.29,14.98,15.0,2.45,2.62,51.0,4.83,13.03,2.99,4.04,98.13,0.41,56.61,960.1,3.04,25.11,0.0,0.0,115.0
2022-03-31 00:15:00,2022-03-31 00:30:00,49.95,99.1,7.05,13.29,14.98,15.0,3.87,2.5,46.0,4.93,13.06,3.0,4.04,97.29,0.35,86.94,965.1,2.99,24.99,0.0,0.0,115.0
2022-03-31 00:30:00,2022-03-31 00:45:00,50.45,99.89,7.05,13.29,14.98,15.0,1.49,2.1,66.0,5.21,13.23,3.01,3.9,96.98,0.41,170.4,980.9,2.96,24.57,0.0,0.0,115.0
2022-03-31 00:45:00,2022-03-31 01:00:00,50.6,100.1,7.05,13.29,14.98,15.0,1.42,1.78,48.0,4.72,13.37,3.0,4.0,98.24,0.27,157.81,967.9,3.02,24.27,0.0,0.0,115.0
2022-03-31 01:00:00,2022-03-31 01:15:00,49.3,96.6,7.05,13.29,14.98,15.0,1.49,1.28,57.0,4.84,12.91,3.01,4.01,98.49,0.36,172.44,955.8,3.0,24.14,0.0,0.0,115.0
2022-03-31 01:15:00,2022-03-31 01:30:00,48.81,95.97,7.05,13.29,14.98,15.0,0.98,1.34,52.0,4.79,12.94,2.99,4.06,98.95,0.47,202.96,979.3,3.01,23.89,0.0,0.0,115.0
2022-03-31 01:30:00,2022-03-31 01:45:00,49.51,97.61,7.05,13.29,14.98,15.0,3.25,1.68,51.0,4.69,12.8,3.01,3.99,99.27,0.46,181.74,982.5,3.02,23.75,0.0,0.0,115.0
2022-03-31 01:45:00,2022-03-31 02:00:00,50.62,100.15,7.05,13.29,14.98,15.0,2.4,1.88,61.0,5.32,13.17,3.0,3.99,99.49,0.46,172.17,982.5,2.98,23.82,0.0,0.0,115.0
2022-03-31 02:00:00,2022-03-31 02:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,115.0
2022-03-31 02:15:00,2022-03-31 02:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,115.0
2022-03-31 02:30:00,2022-03-31 02:45:00,54.5,106.74,7.05,13.29,14.98,15.0,4.19,2.0,67.0,4.9,12.76,2.97,4.0,99.49,0.48,151.0,982.5,2.98,23.42,0.0,0.0,115.0
2022-03-31 02:45:00,2022-03-31 03:00:00,58.34,113.76,7.05,13.29,14.98,15.0,4.64,2.28,44.0,5.01,12.95,3.01,3.93,99.5,0.47,154.98,982.4,3.0,23.32,0.0,0.0,115.0
2022-03-31 03:00:00,2022-03-31 03:15:00,62.85,122.32,7.05,13.29,14.98,15.0,1.11,2.38,39.0,4.66,13.12,3.0,4.06,99.5,0.3,211.07,982.5,3.0,23.28,0.0,0.0,115.0
2022-03-31 03:15:00,2022-03-31 03:30:00,64.09,124.24,7.05,13.29,14.98,15.0,0.75,2.5,76.0,5.06,13.07,3.01,3.95,99.5,0.36,209.85,982.5,2.98,23.17,0.0,0.0,115.0
2022-03-31 03:30:00,2022-03-31 03:45:00,64.39,124.95,7.05,13.29,14.98,15.0,2.12,2.72,31.0,4.98,13.11,2.97,3.97,99.5,0.46,202.94,982.5,3.01,23.12,0.0,0.0,115.0
2022-03-31 03:45:00,2022-03-31 04:00:00,62.06,120.56,7.05,13.29,14.98,15.0,0.99,2.73,35.0,5.17,12.75,3.02,4.05,99.5,0.43,219.61,982.5,2.97,23.11,0.0,0.0,115.0
2022-03-31 04:00:00,2022-03-31 04:15:00,57.55,111.63,7.05,13.29,14.98,15.0,1.24,2.31,48.0,5.18,12.93,3.02,4.06,99.51,0.36,181.03,982.5,2.99,23.16,0.0,0.0,115.0
2022-03-31 04:15:00,2022-03-31 04:30:00,55.98,108.61,7.05,13.29,14.98,15.0,1.02,2.5,47.0,5.29,13.09,3.03,3.98,99.51,0.04,104.17,982.5,2.99,23.19,0.0,0.0,115.0
2022-03-31 04:30:00,2022-03-31 04:45:00,58.67,114.11,7.05,13.29,14.98,15.0,3.26,2.7,42.0,5.14,12.8,3.04,3.95,99.51,0.14,102.67,982.5,2.99,23.35,0.0,0.0,115.0
